date,data,cols
700,SMD server telemetry placeholder.,channel1
701,SMD server telemetry placeholder.,channel1
702,SMD server telemetry placeholder.,channel1
703,SMD server telemetry placeholder.,channel1
704,SMD server telemetry placeholder.,channel1
705,SMD server telemetry placeholder.,channel1
706,SMD server telemetry placeholder.,channel1
707,SMD server telemetry placeholder.,channel1
708,SMD server telemetry placeholder.,channel1
709,SMD server telemetry placeholder.,channel1
710,SMD server telemetry placeholder.,channel1
711,SMD server telemetry placeholder.,channel1
712,SMD server telemetry placeholder.,channel1
713,SMD server telemetry placeholder.,channel1
714,SMD server telemetry placeholder.,channel1
715,SMD server telemetry placeholder.,channel1
716,SMD server telemetry placeholder.,channel1
717,SMD server telemetry placeholder.,channel1
718,SMD server telemetry placeholder.,channel1
719,SMD server telemetry placeholder.,channel1
720,SMD server telemetry placeholder.,channel1
721,SMD server telemetry placeholder.,channel1
722,SMD server telemetry placeholder.,channel1
723,SMD server telemetry placeholder.,channel1
724,SMD server telemetry placeholder.,channel1
725,SMD server telemetry placeholder.,channel1
726,SMD server telemetry placeholder.,channel1
727,SMD server telemetry placeholder.,channel1
728,SMD server telemetry placeholder.,channel1
729,SMD server telemetry placeholder.,channel1
730,SMD server telemetry placeholder.,channel1
731,SMD server telemetry placeholder.,channel1
732,SMD server telemetry placeholder.,channel1
733,SMD server telemetry placeholder.,channel1
734,SMD server telemetry placeholder.,channel1
735,SMD server telemetry placeholder.,channel1
736,SMD server telemetry placeholder.,channel1
737,SMD server telemetry placeholder.,channel1
738,SMD server telemetry placeholder.,channel1
739,SMD server telemetry placeholder.,channel1
740,SMD server telemetry placeholder.,channel1
741,SMD server telemetry placeholder.,channel1
742,SMD server telemetry placeholder.,channel1
743,SMD server telemetry placeholder.,channel1
744,SMD server telemetry placeholder.,channel1
745,SMD server telemetry placeholder.,channel1
746,SMD server telemetry placeholder.,channel1
747,SMD server telemetry placeholder.,channel1
748,SMD server telemetry placeholder.,channel1
749,SMD server telemetry placeholder.,channel1
750,SMD server telemetry placeholder.,channel1
751,SMD server telemetry placeholder.,channel1
752,SMD server telemetry placeholder.,channel1
753,SMD server telemetry placeholder.,channel1
754,SMD server telemetry placeholder.,channel1
755,SMD server telemetry placeholder.,channel1
756,SMD server telemetry placeholder.,channel1
757,SMD server telemetry placeholder.,channel1
758,SMD server telemetry placeholder.,channel1
759,SMD server telemetry placeholder.,channel1
760,SMD server telemetry placeholder.,channel1
761,SMD server telemetry placeholder.,channel1
762,SMD server telemetry placeholder.,channel1
763,SMD server telemetry placeholder.,channel1
764,SMD server telemetry placeholder.,channel1
765,SMD server telemetry placeholder.,channel1
766,SMD server telemetry placeholder.,channel1
767,SMD server telemetry placeholder.,channel1
768,SMD server telemetry placeholder.,channel1
769,SMD server telemetry placeholder.,channel1
770,SMD server telemetry placeholder.,channel1
771,SMD server telemetry placeholder.,channel1
772,SMD server telemetry placeholder.,channel1
773,SMD server telemetry placeholder.,channel1
774,SMD server telemetry placeholder.,channel1
775,SMD server telemetry placeholder.,channel1
776,SMD server telemetry placeholder.,channel1
777,SMD server telemetry placeholder.,channel1
778,SMD server telemetry placeholder.,channel1
779,SMD server telemetry placeholder.,channel1
780,SMD server telemetry placeholder.,channel1
781,SMD server telemetry placeholder.,channel1
782,SMD server telemetry placeholder.,channel1
783,SMD server telemetry placeholder.,channel1
784,SMD server telemetry placeholder.,channel1
785,SMD server telemetry placeholder.,channel1
786,SMD server telemetry placeholder.,channel1
787,SMD server telemetry placeholder.,channel1
788,SMD server telemetry placeholder.,channel1
789,SMD server telemetry placeholder.,channel1
790,SMD server telemetry placeholder.,channel1
791,SMD server telemetry placeholder.,channel1
792,SMD server telemetry placeholder.,channel1
793,SMD server telemetry placeholder.,channel1
794,SMD server telemetry placeholder.,channel1
795,SMD server telemetry placeholder.,channel1
796,SMD server telemetry placeholder.,channel1
797,SMD server telemetry placeholder.,channel1
798,SMD server telemetry placeholder.,channel1
799,SMD server telemetry placeholder.,channel1
800,SMD server telemetry placeholder.,channel1
801,SMD server telemetry placeholder.,channel1
802,SMD server telemetry placeholder.,channel1
803,SMD server telemetry placeholder.,channel1
804,SMD server telemetry placeholder.,channel1
805,SMD server telemetry placeholder.,channel1
806,SMD server telemetry placeholder.,channel1
807,SMD server telemetry placeholder.,channel1
808,SMD server telemetry placeholder.,channel1
809,SMD server telemetry placeholder.,channel1
810,SMD server telemetry placeholder.,channel1
811,SMD server telemetry placeholder.,channel1
812,SMD server telemetry placeholder.,channel1
813,SMD server telemetry placeholder.,channel1
814,SMD server telemetry placeholder.,channel1
815,SMD server telemetry placeholder.,channel1
816,SMD server telemetry placeholder.,channel1
817,SMD server telemetry placeholder.,channel1
818,SMD server telemetry placeholder.,channel1
819,SMD server telemetry placeholder.,channel1
820,SMD server telemetry placeholder.,channel1
821,SMD server telemetry placeholder.,channel1
822,SMD server telemetry placeholder.,channel1
823,SMD server telemetry placeholder.,channel1
824,SMD server telemetry placeholder.,channel1
825,SMD server telemetry placeholder.,channel1
826,SMD server telemetry placeholder.,channel1
827,SMD server telemetry placeholder.,channel1
828,SMD server telemetry placeholder.,channel1
829,SMD server telemetry placeholder.,channel1
830,SMD server telemetry placeholder.,channel1
831,SMD server telemetry placeholder.,channel1
832,SMD server telemetry placeholder.,channel1
833,SMD server telemetry placeholder.,channel1
834,SMD server telemetry placeholder.,channel1
835,SMD server telemetry placeholder.,channel1
836,SMD server telemetry placeholder.,channel1
837,SMD server telemetry placeholder.,channel1
838,SMD server telemetry placeholder.,channel1
839,SMD server telemetry placeholder.,channel1
840,SMD server telemetry placeholder.,channel1
841,SMD server telemetry placeholder.,channel1
842,SMD server telemetry placeholder.,channel1
843,SMD server telemetry placeholder.,channel1
844,SMD server telemetry placeholder.,channel1
845,SMD server telemetry placeholder.,channel1
846,SMD server telemetry placeholder.,channel1
847,SMD server telemetry placeholder.,channel1
848,SMD server telemetry placeholder.,channel1
849,SMD server telemetry placeholder.,channel1
850,SMD server telemetry placeholder.,channel1
851,SMD server telemetry placeholder.,channel1
852,SMD server telemetry placeholder.,channel1
853,SMD server telemetry placeholder.,channel1
854,SMD server telemetry placeholder.,channel1
855,SMD server telemetry placeholder.,channel1
856,SMD server telemetry placeholder.,channel1
857,SMD server telemetry placeholder.,channel1
858,SMD server telemetry placeholder.,channel1
859,SMD server telemetry placeholder.,channel1
860,SMD server telemetry placeholder.,channel1
861,SMD server telemetry placeholder.,channel1
862,SMD server telemetry placeholder.,channel1
863,SMD server telemetry placeholder.,channel1
864,SMD server telemetry placeholder.,channel1
865,SMD server telemetry placeholder.,channel1
866,SMD server telemetry placeholder.,channel1
867,SMD server telemetry placeholder.,channel1
868,SMD server telemetry placeholder.,channel1
869,SMD server telemetry placeholder.,channel1
870,SMD server telemetry placeholder.,channel1
871,SMD server telemetry placeholder.,channel1
872,SMD server telemetry placeholder.,channel1
873,SMD server telemetry placeholder.,channel1
874,SMD server telemetry placeholder.,channel1
875,SMD server telemetry placeholder.,channel1
876,SMD server telemetry placeholder.,channel1
877,SMD server telemetry placeholder.,channel1
878,SMD server telemetry placeholder.,channel1
879,SMD server telemetry placeholder.,channel1
880,SMD server telemetry placeholder.,channel1
881,SMD server telemetry placeholder.,channel1
882,SMD server telemetry placeholder.,channel1
883,SMD server telemetry placeholder.,channel1
884,SMD server telemetry placeholder.,channel1
885,SMD server telemetry placeholder.,channel1
886,SMD server telemetry placeholder.,channel1
887,SMD server telemetry placeholder.,channel1
888,SMD server telemetry placeholder.,channel1
889,SMD server telemetry placeholder.,channel1
890,SMD server telemetry placeholder.,channel1
891,SMD server telemetry placeholder.,channel1
892,SMD server telemetry placeholder.,channel1
893,SMD server telemetry placeholder.,channel1
894,SMD server telemetry placeholder.,channel1
895,SMD server telemetry placeholder.,channel1
896,SMD server telemetry placeholder.,channel1
897,SMD server telemetry placeholder.,channel1
898,SMD server telemetry placeholder.,channel1
899,SMD server telemetry placeholder.,channel1
900,SMD server telemetry placeholder.,channel1
901,SMD server telemetry placeholder.,channel1
902,SMD server telemetry placeholder.,channel1
903,SMD server telemetry placeholder.,channel1
904,SMD server telemetry placeholder.,channel1
905,SMD server telemetry placeholder.,channel1
906,SMD server telemetry placeholder.,channel1
907,SMD server telemetry placeholder.,channel1
908,SMD server telemetry placeholder.,channel1
909,SMD server telemetry placeholder.,channel1
910,SMD server telemetry placeholder.,channel1
911,SMD server telemetry placeholder.,channel1
912,SMD server telemetry placeholder.,channel1
913,SMD server telemetry placeholder.,channel1
914,SMD server telemetry placeholder.,channel1
915,SMD server telemetry placeholder.,channel1
916,SMD server telemetry placeholder.,channel1
917,SMD server telemetry placeholder.,channel1
918,SMD server telemetry placeholder.,channel1
919,SMD server telemetry placeholder.,channel1
920,SMD server telemetry placeholder.,channel1
921,SMD server telemetry placeholder.,channel1
922,SMD server telemetry placeholder.,channel1
923,SMD server telemetry placeholder.,channel1
924,SMD server telemetry placeholder.,channel1
925,SMD server telemetry placeholder.,channel1
926,SMD server telemetry placeholder.,channel1
927,SMD server telemetry placeholder.,channel1
928,SMD server telemetry placeholder.,channel1
929,SMD server telemetry placeholder.,channel1
930,SMD server telemetry placeholder.,channel1
931,SMD server telemetry placeholder.,channel1
932,SMD server telemetry placeholder.,channel1
933,SMD server telemetry placeholder.,channel1
934,SMD server telemetry placeholder.,channel1
935,SMD server telemetry placeholder.,channel1
936,SMD server telemetry placeholder.,channel1
937,SMD server telemetry placeholder.,channel1
938,SMD server telemetry placeholder.,channel1
939,SMD server telemetry placeholder.,channel1
940,SMD server telemetry placeholder.,channel1
941,SMD server telemetry placeholder.,channel1
942,SMD server telemetry placeholder.,channel1
943,SMD server telemetry placeholder.,channel1
944,SMD server telemetry placeholder.,channel1
945,SMD server telemetry placeholder.,channel1
946,SMD server telemetry placeholder.,channel1
947,SMD server telemetry placeholder.,channel1
948,SMD server telemetry placeholder.,channel1
949,SMD server telemetry placeholder.,channel1
950,SMD server telemetry placeholder.,channel1
951,SMD server telemetry placeholder.,channel1
952,SMD server telemetry placeholder.,channel1
953,SMD server telemetry placeholder.,channel1
954,SMD server telemetry placeholder.,channel1
955,SMD server telemetry placeholder.,channel1
956,SMD server telemetry placeholder.,channel1
957,SMD server telemetry placeholder.,channel1
958,SMD server telemetry placeholder.,channel1
959,SMD server telemetry placeholder.,channel1
960,SMD server telemetry placeholder.,channel1
